query_position,validation_index,shuffled_source_index,wrong_molecule_source_index,wrong_molecule_distance
8622,8760,47293,23469,16.197462
8623,33065,22862,8191,23.188892
8624,9059,18694,13302,17.804173
8625,21073,43909,11699,24.21023
8626,11300,947,44143,26.690262
8627,19918,25602,27577,13.802695
8628,42598,21675,5883,23.921625
8629,28967,30178,36472,11.19561
8630,1873,23493,3949,19.875202
8631,29115,46863,13740,13.286929
8632,13527,32328,44420,17.282568
8633,45971,25509,47863,16.157255
8634,17274,839,770,17.114283
8635,15842,8606,33009,21.746689
8636,29905,43702,31679,20.968477
8637,31154,21600,49508,18.33962
8638,44560,6916,40931,26.198448
8639,21779,5074,30133,8.610304
8640,32439,7126,17089,16.028896
8641,46763,43251,21374,25.470594
8642,29844,2937,34453,11.257973
8643,42051,27172,38076,7.1656938
8644,39904,14354,35196,9.290268
8645,40282,16092,20600,21.474281
8646,27468,20436,24268,17.643614
8647,835,24015,39451,20.356071
8648,46064,25102,39097,13.887021
8649,929,36017,10832,21.36202
8650,20815,24215,49824,10.427976
8651,23139,7836,30407,17.579733
8652,18666,3633,39403,5.6867056
8653,22720,31457,17501,15.771578
8654,8728,41229,7983,14.074839
8655,18498,32936,41287,25.294168
8656,42795,42267,14351,14.8335285
8657,7782,15947,8046,21.295118
8658,27811,37317,37701,15.234483
8659,16667,49520,25806,14.437703
8660,25676,42749,436,13.389449
8661,31968,15114,43338,22.605396
8662,10969,31240,7793,10.640791
8663,9360,16705,25190,17.854563
8664,33576,22698,32472,20.565311
8665,28354,22343,11336,21.995356
8666,43353,20107,42776,16.317554
8667,46747,25087,17846,19.88402
8668,25574,10048,961,19.770954
8669,42124,12024,9023,13.99646
8670,40380,49206,716,10.688442
8671,25186,5940,37915,9.377064
8672,18652,11724,17035,5.1604624
8673,30352,38058,36199,6.1840467
8674,28496,20430,45295,19.557196
8675,18587,22669,33689,3.5618317
8676,35468,43666,14754,17.39893
8677,12064,38246,3008,25.871853
8678,46980,33940,48680,7.488598
8679,37350,17358,17899,11.613654
8680,41442,30083,23142,23.516315
8681,3021,21295,12078,6.498704
8682,32871,9841,24887,20.56353
8683,39540,21245,16040,13.032946
8684,6434,32135,45967,9.046531
8685,28906,32844,12396,15.382192
8686,18014,13609,2446,10.705862
8687,35340,38748,48431,15.645861
8688,19280,33198,623,16.29972
8689,37359,20346,2460,19.335314
8690,23443,31506,5905,15.443263
8691,44226,37941,13570,13.812288
8692,44231,30168,20256,19.524628
8693,46049,7466,30260,9.079671
8694,30448,23635,22693,10.12708
8695,28418,8193,16505,14.086247
8696,47905,35919,35951,12.380109
8697,38062,310,39246,18.017881
8698,8279,30644,36666,12.323253
8699,6912,16296,18152,4.559302
8700,13462,7534,4975,14.278326
8701,43184,34168,12895,12.143387
8702,42897,49721,40651,6.808646
8703,9655,13367,34341,16.860323
8704,18416,9536,49285,15.00831
8705,25180,46872,32679,16.94615
8706,30967,48178,48849,6.7369847
8707,5739,15545,33629,17.7119
8708,47386,27405,31608,14.230541
8709,35286,46586,35887,17.54807
8710,4717,19605,21112,13.5793295
8711,28139,37522,4226,22.21078
8712,6869,36764,13407,5.424531
8713,14718,36758,41800,11.051753
8714,21938,37396,3358,10.045478
8715,27980,28368,2915,10.537855
8716,27470,3054,26145,13.635282
8717,40515,43613,47687,14.621429
8718,37310,21454,32691,17.086878
8719,3173,43900,35093,14.915468
8720,1131,20862,14329,17.187805
8721,11022,393,36755,20.246618
8722,6495,37767,27419,18.94236
8723,42829,37446,8682,15.284728
8724,41827,10,15183,19.49248
8725,18753,26360,3299,23.095087
8726,22278,10113,14844,13.4120035
8727,38138,14760,25035,13.140973
8728,26894,22144,30153,17.303394
8729,2729,41902,23151,10.219634
8730,4371,28347,37007,18.678242
8731,35557,40447,21675,10.348576
8732,18338,5630,26414,20.371054
8733,29909,572,30336,15.6245
8734,28787,29761,7252,23.456472
8735,38616,32229,39015,17.105736
8736,27881,5077,6027,20.059294
8737,23424,18938,37387,5.662419
8738,40454,2840,20885,13.547808
8739,10295,37369,1207,16.187372
8740,8810,5706,36038,26.368664
8741,29133,18415,270,20.718851
8742,22067,46797,11157,15.47591
8743,42225,4722,36114,5.7876863
8744,23611,47297,45339,27.366232
8745,13227,43676,26879,10.277771
8746,27483,33050,46384,23.726618
8747,2676,39959,5737,20.057236
8748,1972,46150,49043,19.6647
8749,49520,20419,12246,21.122503
8750,5648,40778,40578,11.030675
8751,29395,30115,6919,10.457748
8752,15575,15877,34988,7.5048485
8753,49607,28230,31861,7.2215395
8754,43050,28751,49242,23.161692
8755,21418,15309,29278,6.412592
8756,27830,43810,47414,5.263677
8757,16,4485,12204,14.978924
8758,36750,33486,1648,15.926604
8759,36518,9627,17098,18.203514
8760,43966,48034,28837,24.244913
8761,46508,29229,9131,19.049772
8762,16474,27160,1511,14.5223675
8763,28931,43290,32722,22.312174
8764,28489,18830,33467,21.530514
8765,49051,37901,23379,5.4980907
8766,32108,170,17401,17.166557
8767,39647,5996,40243,19.237986
8768,43229,23132,31782,21.901585
8769,20392,14047,38520,16.935453
8770,12487,22637,44306,13.393405
8771,41399,13240,25337,13.235657
8772,13297,19090,17057,15.448163
8773,7127,4620,8209,12.701248
8774,36640,10208,49034,6.279987
8775,31821,48330,38096,19.617653
8776,22370,12018,40730,23.608595
8777,44892,35234,21129,35.07922
8778,33808,13515,42280,16.094334
8779,15746,20311,39175,16.437181
8780,7078,17123,585,6.565401
8781,5109,17202,45695,21.409155
8782,45331,14600,35389,10.415759
8783,19298,26453,14287,20.388592
8784,32404,33055,6647,11.564347
8785,37011,29308,10610,18.119476
8786,28251,28765,6230,21.417778
8787,49093,39508,37485,14.3790455
8788,18899,27476,14112,10.419638
8789,49113,2664,30524,23.184399
8790,24019,14956,27627,4.1842046
8791,7283,16696,22498,12.771352
8792,5885,17264,17001,12.779349
8793,22747,30819,41822,21.484
8794,10007,37815,24505,10.810219
8795,5077,5109,32867,5.083939
8796,38683,47086,34710,23.875677
8797,11050,48326,24136,12.465499
8798,32644,29823,16637,15.30317
8799,8150,15982,16819,20.37198
8800,19809,2318,9692,16.624397
8801,36280,21832,20084,20.685406
8802,17865,27835,25949,13.105133
8803,45672,46239,47137,16.653633
8804,39614,451,36298,33.113712
8805,5222,8384,4328,10.368786
8806,12574,38637,25790,14.021241
8807,46281,19747,32421,9.407963
8808,33511,49985,15911,10.366254
8809,6914,40616,17892,18.207912
8810,12290,28251,35048,23.765152
8811,14518,4333,47741,24.723093
8812,34502,4623,16857,7.472541
8813,39953,11215,39017,11.937444
8814,21284,9258,28064,18.828516
8815,1878,32305,24756,11.03125
8816,43131,38394,20654,16.201834
8817,33701,45948,2527,14.246286
8818,28257,6940,25649,14.477513
8819,10989,38726,1515,9.590657
8820,34751,10061,10189,19.285498
8821,44914,1059,18681,18.3901
8822,44490,44677,26455,21.04361
8823,33229,12982,2690,12.97576
8824,12950,4804,38154,25.394644
8825,45214,5222,18012,35.96965
8826,45879,17350,12972,14.40952
8827,47612,31159,1775,25.398552
8828,33292,38994,18082,19.565254
8829,2950,35060,32231,3.5921361
8830,12939,21060,2325,8.859967
8831,25739,11951,33624,5.813214
8832,4223,47783,23716,22.366793
8833,12171,16702,41029,18.328344
8834,38806,41134,38385,15.560417
8835,12432,45467,19468,20.401634
8836,9076,7617,39088,8.008099
8837,35359,28096,13182,16.113838
8838,20909,49092,7114,16.709124
8839,5630,34576,9056,10.925775
8840,31159,38129,20774,23.298252
8841,27565,40556,35409,12.056062
8842,45187,42816,18833,8.120514
8843,15004,6434,25463,9.605964
8844,4333,24041,17400,19.315527
8845,37585,5332,4632,16.176487
8846,49878,6907,22066,22.649937
8847,1705,7878,36592,16.070242
8848,39611,8788,36781,16.385403
8849,1021,26131,24737,12.979166
8850,35786,44521,18369,15.341315
8851,37290,42405,18408,8.557951
8852,2188,1879,25492,12.451155
8853,4759,27097,24096,21.658072
8854,16547,49974,9908,13.913841
8855,48561,25589,1532,15.354582
8856,2367,10655,5764,19.177795
8857,4691,12391,33433,20.863441
8858,34615,27252,1168,27.316307
8859,27687,10609,8836,15.526848
8860,6286,42490,4350,12.727145
8861,15623,41987,16291,18.238298
8862,30402,24908,36838,15.498441
8863,39031,15905,17393,10.545787
8864,7705,28741,24892,7.488321
8865,35068,49,8261,8.921998
8866,38805,9775,24645,26.390745
8867,13260,16901,47176,22.528833
8868,8712,34646,22504,15.940356
8869,46976,31267,16786,14.4483185
8870,6323,11772,1872,10.440295
8871,45225,25645,4409,21.969961
8872,20419,49897,35671,19.735426
8873,26439,12250,49946,9.538982
8874,49764,44078,45245,15.340058
8875,37862,7237,24945,20.718143
8876,16919,28413,19207,20.595446
8877,1906,41079,15579,26.428722
8878,25353,25929,39071,24.784166
8879,48034,17561,3386,9.221583
8880,27462,4217,12166,20.55195
8881,17652,29334,26963,17.762903
8882,29618,35133,41074,5.0847073
8883,4155,46102,10967,5.3803344
8884,36055,38875,46039,13.30685
8885,31827,47778,46824,11.536901
8886,12021,6337,4933,21.750996
8887,17644,6102,38593,19.10097
8888,45015,14846,41582,7.4004955
8889,37587,10178,5174,19.32225
8890,31006,17831,5195,16.591448
8891,36558,29702,49491,22.838541
8892,28709,12334,48710,20.815462
8893,18097,22077,49421,16.111895
8894,7045,23490,35815,25.845295
8895,15723,5777,9947,17.314108
8896,42550,49218,7309,24.519913
8897,40935,5433,43039,11.934555
8898,32159,4553,17769,11.6715355
8899,1860,8417,44767,7.9430037
8900,23861,30069,35912,15.582998
8901,42320,3783,47181,8.165001
8902,27084,38138,43641,19.197199
8903,26724,1901,3095,12.982297
8904,47381,33479,25026,9.178507
8905,44940,25711,13765,9.066883
8906,23410,12021,44414,22.511553
8907,11411,37605,222,10.613815
8908,28057,26707,23824,29.428352
8909,41370,41528,31535,23.28718
8910,11905,42064,44389,20.594194
8911,27471,39176,5380,26.858557
8912,15553,5554,5427,7.5179715
8913,3997,38272,41245,21.58672
8914,10737,8491,35644,22.035471
8915,39014,29140,25414,22.365074
8916,25576,13230,22775,21.16206
8917,31369,33349,5092,14.599232
8918,24196,47668,44422,19.571503
8919,11828,47653,28056,23.547245
8920,31320,33838,26744,20.066004
8921,33331,5180,370,17.071283
8922,31073,43205,38623,13.080812
8923,33971,41976,638,20.43782
8924,955,47633,20233,5.7836356
8925,1297,31839,49949,18.47411
8926,30751,30618,6339,13.9898205
8927,24767,3766,49105,10.999561
8928,7437,28008,18915,18.898212
8929,16802,15205,33452,17.778585
8930,22870,48995,5683,7.699741
8931,39653,22416,1373,8.101665
8932,44829,30324,1985,23.334377
8933,32227,46974,21426,22.512947
8934,2247,49291,39868,12.294214
8935,30758,44326,21102,18.966408
8936,34794,2556,36916,24.321356
8937,47160,41339,33803,12.242614
8938,45556,1900,46916,13.468274
8939,33165,46444,33368,24.879808
8940,49266,34619,29335,11.85002
8941,44038,40012,3401,11.393052
8942,18561,47050,5299,15.16736
8943,18299,5105,44207,22.860716
8944,26101,3240,8759,24.478975
8945,26157,37413,42456,21.557573
8946,20334,4315,42303,31.25649
8947,48303,18677,291,23.847261
8948,614,3489,45004,17.714865
8949,1244,20960,36952,27.577408
8950,19815,24944,48482,12.463423
8951,21884,4853,21561,13.267677
8952,10061,18438,11777,8.971274
8953,36811,45893,30998,26.530256
8954,48725,22263,19518,21.298021
8955,16786,13264,21470,14.169075
8956,13778,21423,10046,16.562796
8957,19491,27390,7562,22.598406
8958,26190,38053,6649,22.17226
8959,1346,35103,45146,15.272341
8960,33050,19977,18268,24.630594
8961,5,12265,14694,17.16596
8962,8504,19144,40618,21.779669
8963,19903,27821,41836,24.062733
8964,12202,29068,38297,10.82181
8965,25761,35930,8571,5.509757
8966,1554,3681,17138,18.109436
8967,7534,18547,17562,21.75586
8968,10687,18074,5020,23.273537
8969,18567,45791,9087,18.881132
8970,32349,48813,20611,16.656485
8971,18843,26,32419,12.239812
8972,8460,26201,39885,17.44254
8973,21724,47601,25169,26.219355
8974,36264,37812,13522,7.733886
8975,46331,2909,5832,22.09744
8976,18827,31327,6331,25.38256
8977,4674,25993,35920,14.981201
8978,7089,21954,35681,12.454046
8979,34937,10405,3640,12.170922
8980,13247,27765,9667,22.237411
8981,26232,36009,5829,21.884438
8982,3744,38335,40873,19.075787
8983,30903,780,10589,23.02482
8984,34305,21821,18873,12.425913
8985,42195,34241,29283,4.2089586
8986,35333,24176,18015,9.166483
8987,25583,26190,33075,14.721346
8988,20478,8137,8844,17.092842
8989,29433,11641,47436,10.035788
8990,27225,34323,20348,10.0416975
8991,41952,39920,41490,17.439508
8992,33615,43611,25217,11.530048
8993,17933,13509,29304,14.150726
8994,49947,5135,30071,13.621841
8995,29138,34114,4681,14.353925
8996,20677,36534,7401,18.192177
8997,19447,28722,20926,15.474912
8998,8278,33095,22964,7.315337
8999,1966,46106,14735,17.353569
9000,16019,37862,42941,13.062182
9001,18589,29601,19751,17.100704
9002,15480,15556,42137,20.51165
9003,35969,23293,28752,19.95422
9004,40957,23591,10715,18.892202
9005,40813,31910,11465,15.200876
9006,24418,22872,8523,18.395834
9007,26930,12691,14361,13.113099
9008,12267,21902,8970,14.485842
9009,17713,35497,26800,18.0031
9010,1252,11418,30258,21.750477
9011,41524,19199,49216,10.532171
9012,46033,22616,35591,19.89786
9013,22686,1832,10412,5.491315
9014,13140,42767,37763,23.205723
9015,21598,47436,26519,10.610859
9016,10178,31647,37543,16.328873
9017,34196,22806,40784,16.278341
9018,34038,17630,31432,14.051775
9019,29814,42403,24587,13.825062
9020,35798,14378,18675,9.730261
9021,21316,37774,2101,20.596806
9022,2133,12088,14639,16.74821
9023,2876,27666,3355,8.029837
9024,34451,13893,19262,19.664825
9025,17840,34568,43425,17.320896
9026,44,37568,1326,15.812323
9027,12143,4650,5114,23.397043
9028,27602,39180,22877,3.4969645
9029,26122,35501,24123,18.462923
9030,44138,19783,25054,19.806807
9031,49478,26759,42726,22.2791
9032,12012,43490,8331,10.090986
9033,20012,12709,24479,23.561886
9034,48430,16627,47955,27.02508
9035,47601,19139,46065,11.668978
9036,7206,4307,13121,18.134655
9037,27639,47161,6902,18.555475
9038,15278,43085,42612,12.28446
9039,759,36843,3275,13.703699
9040,47046,5275,21931,12.480042
9041,39917,24431,23990,19.54976
9042,14235,1514,18174,24.397331
9043,27788,23086,3918,18.098843
9044,20651,15316,35145,20.28166
9045,578,28719,27993,11.133676
9046,48452,48904,47152,19.862082
9047,3947,12430,2670,17.530659
9048,24405,1346,24627,22.244448
9049,13184,9938,26177,21.880234
9050,16633,18321,6305,21.706072
9051,32134,47520,42737,16.1713
9052,7638,10336,31751,14.307407
9053,32058,7094,11458,17.756573
9054,21882,22794,39301,24.22728
9055,21226,30940,45327,19.84915
9056,30629,5934,14643,2.345208
9057,8401,44121,37985,9.970819
9058,17098,11013,17635,13.464508
9059,6217,40907,38515,10.572711
9060,26908,48371,5994,16.350975
9061,14733,15954,1555,15.754743
9062,37634,11113,18105,26.90576
9063,44485,1396,30036,14.025916
9064,15883,4815,24060,14.350114
9065,22045,43719,39158,12.221857
9066,14990,41668,21061,5.0381966
9067,34370,29144,6411,19.113558
9068,39465,9876,32336,15.330952
9069,32864,5424,31012,26.031208
9070,13187,23813,35081,18.768663
9071,31732,7277,37956,17.89806
9072,24607,22135,40399,16.112295
9073,35012,38561,34747,19.303953
9074,30035,15867,10271,11.289698
9075,1396,32108,18939,13.3169
9076,22136,39334,34426,10.1472435
9077,29959,43833,16538,22.174873
9078,2920,20053,22854,16.015705
9079,49247,30569,9198,9.372851
9080,30668,10913,45127,17.576492
9081,45838,28810,2218,18.946568
9082,7141,3043,48262,11.2367325
9083,83,9186,48626,6.9805202
9084,2706,44077,2644,13.412304
9085,48107,17212,23401,18.197277
9086,44615,25060,3215,27.511383
9087,33991,9998,37969,17.282465
9088,38666,1473,32556,19.156036
9089,29259,4205,5536,24.801773
9090,21978,31021,28177,15.912926
9091,18850,32086,1332,13.084382
9092,7630,47868,29450,14.48529
9093,28582,6140,10257,16.412
9094,5962,35868,49427,10.875
9095,8014,18652,14546,21.062193
9096,45532,20913,12783,17.6457
9097,7069,22095,49111,14.125553
9098,16846,20815,26694,21.518892
9099,1881,25518,38102,15.087392
9100,10894,6313,22552,14.138061
9101,13418,28151,46747,23.386215
9102,8921,25662,23732,16.612734
9103,42526,3149,10094,24.73177
9104,16627,21728,43037,17.708385
9105,19980,28290,31169,26.263882
9106,5374,15166,2675,23.88277
9107,13230,3590,25112,25.12344
9108,29760,32358,1733,21.988684
9109,9148,22435,1222,10.888523
9110,37815,37236,8546,20.014393
9111,40649,34941,45244,14.10008
9112,38446,9777,27589,17.01437
9113,18155,6020,24619,20.895704
9114,28182,41404,45576,15.424036
9115,47588,17608,42423,22.807539
9116,20184,43,44519,12.8488245
9117,40503,4100,193,19.174835
9118,38954,9378,38017,28.032347
9119,49882,32197,34525,25.046371
9120,25698,39002,16740,25.169977
9121,276,16557,36579,16.185041
9122,9777,19518,8826,12.927495
9123,20120,17074,15454,11.153153
9124,36978,9626,5668,11.04972
9125,13157,25512,47285,16.654596
9126,37810,15020,2048,20.717442
9127,49459,24596,42064,18.114607
9128,1829,21551,46654,7.371954
9129,49174,10504,14512,22.621655
9130,19884,10645,26477,11.776312
9131,45654,22110,24927,16.221956
9132,37693,33564,5159,12.188201
9133,21173,10112,46391,13.479423
9134,24185,151,41748,13.295379
9135,23557,17986,41564,19.42383
9136,33148,34761,20501,25.62933
9137,31198,29622,32681,8.72551
9138,34950,16334,14930,10.79735
9139,47569,5740,22002,13.117683
9140,21966,18791,32013,20.844717
9141,15810,46351,28664,32.753574
9142,36930,1940,43505,26.712637
9143,10244,8589,11590,6.8524666
9144,23246,4758,27533,16.67447
9145,26383,16865,35948,8.741681
9146,4484,18109,3517,7.4362197
9147,16887,39615,46743,22.069025
9148,43631,45735,4433,12.917486
9149,45896,7152,47068,21.313164
9150,8233,14943,12352,21.623205
9151,13169,34613,15377,11.9398365
9152,23363,27470,48119,28.204887
9153,47448,39543,11948,15.949529
9154,16499,16887,14742,9.461747
9155,38029,35321,18836,12.849147
9156,42482,6740,42693,4.130501
9157,25692,4802,48311,18.206223
9158,26089,23139,4291,18.610228
9159,31005,36535,40094,18.908045
9160,27267,32553,19780,13.15734
9161,20358,45715,41785,18.518785
9162,34575,2881,4020,14.248835
9163,40069,30304,131,2.6841366
9164,32259,408,47263,21.293142
9165,27642,46796,28923,13.398708
9166,25038,47662,9275,9.877083
9167,21351,36985,28650,4.3317337
9168,11339,28975,10936,13.479667
9169,12500,29274,13016,19.67713
9170,20555,29942,21993,5.8930078
9171,38163,6116,29099,21.904684
9172,18078,29451,46699,19.731436
9173,30069,4508,5328,9.826392
9174,9188,24588,38332,7.491369
9175,971,24275,7537,13.494673
9176,23132,7978,40888,8.983301
9177,41151,6920,10166,13.700506
9178,33226,32702,33178,19.417582
9179,17087,48115,3750,23.52542
9180,44020,33296,906,10.499814
9181,31488,22268,29478,19.198786
9182,24724,2107,38667,23.925095
9183,22077,42835,2977,12.239712
9184,13690,34043,1758,14.853525
9185,2347,9281,4561,23.36155
9186,36997,12677,44353,20.026155
9187,19882,8244,42922,26.116972
9188,22390,49247,22601,22.004568
9189,34321,29800,4838,18.399988
9190,43376,13362,10623,17.10191
9191,48913,11240,1338,8.042049
9192,25258,36876,34993,9.461231
9193,9437,4643,31723,21.643867
9194,32632,14133,578,16.969786
9195,37305,47346,39029,46.747807
9196,5520,31322,1036,16.952654
9197,41699,13352,19575,1.3400658
9198,25837,2373,18218,28.27411
9199,32299,33126,15752,23.457111
9200,44819,13322,28471,11.931506
9201,29888,49635,1608,13.04768
9202,46590,8739,12955,19.70379
9203,33706,17933,6429,12.948365
9204,10208,32378,14365,13.904415
9205,47042,25391,28303,11.177631
9206,11222,32465,42014,20.500261
