query_position,target_index,target_hash,correct_source_index,shuffled_source_index,nearest_wrong_source_index,nearest_wrong_distance
1782,197662,d1e77581c3c635d7565c06b01abc0e45efcf249dd79dada43b339a35e3d10be5,197662,761568,229023,25.718355
1783,97524,4bc53668de0f10606b1048fbf318a48a264354ac2ed254737208339e87d24367,97524,257920,776622,15.789904
1784,87367,c3b904eca3808bf95479aeaec9002d6eb460c2888815dbe73762c75d04cffc6f,87367,726508,394668,23.857353
1785,916650,3e3f4b5fcf84272e833e2d7aba9b66429b6d52a57103a1304c0a73efe3fa1cd3,916650,399515,191138,23.7445
1786,329712,678802bec5e2f1978651aee79b6796bc9bb0a9d77af3f5f575fd59430a2a6fb3,329712,263005,931185,20.147467
1787,119416,0cfc6f60e838ffed7868f87c206b867d94f7cf6f4737597f54847384d4a8c820,119416,931304,277276,19.148102
1788,570419,ac60392af72d4bf33a862e595c64b7e18e982c6fef56312243cc06e6d0e42843,570419,363607,442673,17.072538
1789,247992,39b685c783e4a885aba0a8ddea8e99f3c06eee2872e15ca9c2f8e1b4541c6d41,247992,693315,973256,10.077749
1790,550690,07fa35347243e655b0c331d42428773f7471cee429d0c36945aa03e7eba06790,550690,561937,534527,22.857405
1791,594660,767d5d08db3b68dfdb85d6356865ef284067ae5cbc02e30c50d1c750cddddbc7,594660,620602,418936,20.41122
1792,754932,6d56fec91f86c60d3ff50baa0181e0c5e3ecfa23a50bdf347b504d7eb89d347b,754932,741623,126634,20.358578
1793,388601,5e37c07064160ef84c3d17799f7457e05ee74920eace11ea752146ee8a9f83c0,388601,556840,689071,17.001343
1794,487407,ee66a3d32033c446af88af737fc42b5196e7af075b1eb6af4823162fbb383fce,487407,972739,525004,27.55354
1795,806579,d601b43e9da398fa9cdd5652b8871bea4eac45d7cf9b47dc6fa6a51cdb2de52f,806579,909293,579619,11.701477
1796,816093,c5fa55c49009b8d04a1b550fc513e0c367fd0ddefde0631866856763b3341042,816093,526524,970169,26.205664
1797,535498,5531a6cc16ed4dae1008c2db3afe13cc2480d671b50c8d9af8dba765dcd51106,535498,243229,538326,22.140955
1798,790045,3525546c16a17a6f33c39d84a29bb548ad7b20d197f76ef3d0c7151192db9512,790045,730965,854271,18.13679
1799,75706,0ba41dab64a2aed51236cc9f7abe1960351bc27161ea810a3648fb92db237eb3,75706,961657,414221,23.22507
1800,293822,bbf16c0199583ad03d5793e265724954d4fe0815fbdbc63257e07fcda1408629,293822,968789,276440,24.121696
1801,971224,bed609031565b786aa4211d3c72f5c3d87c99f315e429b41e94b0907a5e7add0,971224,606492,259663,11.116197
1802,677161,24e676b81212e7fc6ff27c1c08abc06bc93f3ee21b54c959797473a72b8bdd84,677161,297934,855069,11.943357
1803,597223,d5697b62c1f36a426d20dfc4c89ae5b5293ecca076d8be93c1369f17d5e7276a,597223,559884,821501,22.589779
1804,526524,aec3e2a5645019fee6a556ef34055f71470de4b1c2f0e2481f63ab1b37c9c551,526524,925707,100084,23.78551
1805,754640,2f45ff3d5c591aeaa3465453c8babaf8405077e74466ef575afd7c7f4e804fde,754640,310825,947081,20.064356
1806,432959,de63bfd146b2eccb0afec77331df569298494de5d34d762d35df9e343fb6819c,432959,808744,798997,30.29453
1807,700851,68c9a47fd47328dc7d4865f7a084a212f433ecc3e036faabcb6736b745d555fa,700851,428359,152909,19.462273
1808,503216,924584d831c0422ed2d8c5e1d7d9a23fc5d2c77eb8fd55171af4c4beb669fee7,503216,143427,524492,22.56846
1809,993034,62435cb2117a449edbeee56395b8420be1534d4e445f6316fac68dd37d35cf17,993034,833858,621728,12.145174
1810,741623,e2681f8eae6ae228fa9b63f046110583ea380c598f3356188386dfd960e6640d,741623,235266,136121,25.151363
1811,1545,fc7addf2abbb49b76b8f52c37658cf58ecf84bf0ca6297156fc4b8f0161a9d27,1545,815409,500030,18.363518
1812,9167,aee725932b9a09300ff83c3e9f3cb71c5fe918fb9a4fd39417b3d0c322f55a28,9167,746511,976382,14.778066
1813,958626,a80694afd0491ef4dd08987a1321a8d2e4b2b9679c63cdfe99d6fd9445794713,958626,617654,810079,8.207796
1814,580396,9a3863d665fd689d1ea518a248c96b568ad823ddaf590cac9237141f301a0bea,580396,133893,875112,26.368788
1815,268574,91161193c982b4586c9ae71082ec9325c8f4ed30ef9d4a5e087db45f70bf925f,268574,620873,72610,18.957817
1816,311481,408a03bf4db46df248fdd79411de98ffe8e3f8a5c288a4e778d71a85a99920c5,311481,880601,558143,12.636404
1817,624624,49a9fc6d9ff1c9881d583ac8a66a0773675c7ce9818012e66c1d449045ec2c43,624624,676325,250365,16.075111
1818,199711,b116a0ce0dce606af2e1e9e64d7b48208530d7b7569b6b7ada82f6b36950a774,199711,798637,333649,12.869357
1819,136617,4d92983eeb0e924aaa7effd03bc7335b53e57a1e56535e13f8bc2fb04254032f,136617,385318,966524,16.566252
1820,882500,e20f08d518785d15ce9849b45062320ebc25e286386bc4927049818aec1ff196,882500,261833,796224,19.836071
1821,372810,7268db3f55827cdf5cf4fe49e21531b7ba82dbd11a880456e214e8d4e1ec833c,372810,612288,26382,25.968084
1822,148776,7e774cbc821d31f23ea4b63ce438629a8e97628a4662a7e835145b0ad66ce2ce,148776,250133,832661,36.612225
1823,737609,e3a0dfd6175bfbe3e3c5f364eb9b63273d0034de0fc9df7d9606b8df54711027,737609,110701,496328,23.093607
1824,452355,9c51d524fe3f539977647d2250a254ceefb1d7c60366703f39217fb4d6e9a8fe,452355,48635,209601,18.12741
1825,659678,45d84fc1bba551097e3d00b15d2466514b70a21e4df9163b68d2dfca5bcf65a9,659678,144101,940065,23.872211
1826,309287,5feea826039939fee3644d01b4d5615f97cea2855c429f56ed79cdc33c2826f2,309287,260528,832202,18.759958
1827,334840,9a30d7d20202dce51a730e6cfede8327f8ac2da7cf83892e13fe71f1d45b3b08,334840,649318,851296,19.294804
1828,796307,b3d9d128ac611152850b2ab3c65bf8458a594f1069c83e644a1c92558226a2a6,796307,542003,924027,17.440638
1829,956273,215e40b36dee713c5156c80813ce0da5634bbce424342d15793eb1056e1bcfb4,956273,535285,593062,17.797726
1830,773835,32c1d22fb190fa867f4e6095271b3ba487e25ce3f421cbf7f80cf4c6f831cb37,773835,743815,994696,23.78351
1831,442994,22c2e36772a535237c09cfb88a6d76c589fe99269bca49db0e8f1808423898b9,442994,723605,703477,24.731014
1832,50441,dbefbc4486996bf859627afcbd90555008e8151c8f5b10f649f31f882c3581fd,50441,458333,664884,14.873671
1833,788272,b694b00124b792724fe9ce6d858cc10843ff0f6c917d313a5ce069292f5549e9,788272,349997,444954,16.198988
1834,266738,aebf6a26a6c518c5a11e2c8050af6bd2596510d110f4c5df75953f1173f4098e,266738,317327,581078,20.815186
1835,775522,67da30b9c4443f3ebeb15969289168bd76134eae4348028d9a8094f80c2afd36,775522,974589,510100,15.457619
1836,870633,348b9d4fad6a396a3eb04ee4c93c9a7ce8f82dacee8313341582e6719e4b0d38,870633,877293,651360,19.135302
1837,463537,692f558c292d426b79875ba87e3f43d8586f20716aa97103f5b8ceb589666448,463537,768458,8388,20.288225
1838,685994,c6af9d22dfe4efbb26f5192a42caa2019756c0e6702823c1d856db4c879efe25,685994,850213,569571,20.497665
1839,456897,3e98c292be7a55093da5bb9590eba5661cdf84209590ab9f4c778edc6bb2a077,456897,971335,928611,11.164322
1840,342948,e6f3dbcbef765a178e0119cc9daf6f59633d670eb9bfbd525f83c41a8ccb303a,342948,498102,685611,15.448906
1841,390783,b48664eea4ef2d64bba95be1d96acdc2f4b82cd8dc4f4d22738b529051655b7d,390783,560949,448084,8.088454
1842,115076,2a6ce39c13a3586dd4723c523b863369596782b47d420fcf93497bcd3b3c4db8,115076,882284,709731,18.819221
1843,745437,5d02e756eb0232d94f585b8eb0e156c2c13c8fd4d0bb7289fa96b77bdfa8c9ab,745437,207627,577867,20.663042
1844,75490,fcf458753ff682a28d0ad3ef4568aa0a4cbbab0eedab3c97d41a46753a5564f2,75490,903180,593276,18.367634
1845,337649,927e3b9b45a3ea944c4ec9addaafb4dde54986742505681c1c9335aa0e44624f,337649,882119,146975,19.432085
1846,541041,7bf62730f7cdd8bf73f32a51efe76f58304afa74e0ef812edb9c3a21a76b5135,541041,673603,331091,17.942066
1847,56286,498ee1f565c0e187f9e29d9a87b101f8d10c51069acbc96a2d66d5cf2d7205df,56286,325183,348217,16.291698
1848,755744,6429736d64976343dd04489a44b397d8300faeb1e6f3a2327737cfb2d3616fe6,755744,800395,987095,18.848951
1849,202809,55fa4adfe9e992c11a69360c4275d05ae1744390e33d6df7cb59cb2532c27061,202809,717833,201840,10.992635
1850,800669,0aacf75dc5e8fe945e1d1d0d2a981720b45cd098ddcf0b20cb38642a6a14ab8d,800669,77824,49061,27.942074
1851,268789,cd969264ef4c72b1e7e205806bc636dd5d2109ea557e115432fdb70bab3d9326,268789,708186,74345,24.25878
1852,361215,a7ac9617e3bfde8829e5f9c13da636ac1a753b9f0ae30303302f2a032c23d1b5,361215,106301,126672,24.125278
1853,674415,7612d89fec74ea68597d647d66b1fc777d4a3ec38aa99bc47d803ca44336fe9d,674415,369368,557064,21.30405
1854,130039,0dc9f6db518ef4e0cafabd541deb39fcf4422d1d3a178d8be61cc307b2719fa6,130039,322014,828660,18.46481
1855,301519,81196963bd6f47366494e497b1d157ce0f5b3f7f087c581792bd149135036a3d,301519,725038,454008,21.990726
1856,706939,f4dab5734605cda9b7132cf68172f7ff849dba71b4179969aee3b369fa0ec0fb,706939,586259,36912,14.563732
1857,260528,c22f74f899fd1de015a9ed0bf6291189fa49ca1e238357d346488a85aee2363c,260528,378784,259195,25.804777
1858,593807,cecb957c1d0d97e35c4b10f78cec33185959624bb35818cc536a78b9912d4f1c,593807,35822,30067,23.40922
1859,446860,e1d4a857d0b9fba0053e67e157df5fff3ef7b7f96fdc4ddf8404424977c0b6e7,446860,518149,392202,9.278988
1860,864706,7131647bbeec4666c40fb1d60f2c7510c38001830eace78cf4d194218d10bb7d,864706,738567,601489,10.219742
1861,551966,1293118cf2c755c7d5b30e2c281ba8efaac887e186fc431cb201500575aa7b33,551966,212741,923211,23.687243
1862,642015,7fe5e1893da0eced2d767bf4e119ca791326ac40e065a64688950432a42b2508,642015,606095,1222,20.163685
1863,371510,d94aa6ae8f6b5cf508502a93831559e6444ff59cea4caa610a4af4d370b8df13,371510,825156,690208,9.543339
1864,789592,f9c993a18721b8204e2db624517b96a6e729179fd9866c5310450b8eb2e4f45e,789592,231139,116721,14.758381
1865,731743,039ea0c044efcc40f896e998c86e01ebd85351c421b352ec05c33a1a3265c1f8,731743,237283,764394,17.992918
1866,426524,4c1445cf9383010539e3a4e26c3814db9093bd49a5b042e907d75d3821fe697f,426524,762127,132326,23.921896
1867,285280,31e1d0a5fc912996443f016313742506dd9d5670521fb66db2d38b1f71751b37,285280,437127,735491,17.54588
1868,238892,729e5650b48d5a9efded5d7eaa1906fda5df9e03eaadbaecc366b2c7fb42aa0c,238892,56997,700403,13.313692
1869,934730,0f9e514d9dced371310a4031ec2315c8ab1268800d09cb6471ff9d039ee81d6b,934730,870633,443075,21.08787
1870,971971,65a496cb83e2df878578bd0b4ee383e3178f8519f7bf63dadd2625f219ebf794,971971,582963,147503,15.737342
1871,257621,8774bd0157d031d7bd1c7e32613fc33689ea4a2e3e8bab86da98ca251596b6c7,257621,939637,913210,22.080095
1872,784863,55d466f1ec243d077805187cdadb2871c6437f73987484a4125cb80e73972fef,784863,40270,782012,13.743882
1873,54927,19f46e5956dca5d0ba47cd7a05e610234224abe331bb31e87f3ee6657ee00bab,54927,671924,564591,20.36943
1874,3241,4ae1c6e74eed356ce23ed7499326beeb9ed3e2a869619f7b4cb3b95d9d5a56fd,3241,681012,310825,17.178009
1875,377186,6a5d9cf4414ea8ff4af4c18c804217b80392db85a919b0800912cbce9cf6342c,377186,743197,957630,13.954319
1876,14448,39579291d0478931b438ea59da00e532998a9d917fd49bf8d8184cfb3dc1fd95,14448,262933,253907,9.343757
1877,629994,7f76a25e14637d5e87c5bfebff6f3708bdb5450f28e49cc48e45518c6bda5f79,629994,529421,101607,20.638985
1878,749356,3196da20882f7161ec9de4190cca357438330e361fc37e70d4d46e7b51d5ed84,749356,41352,562054,15.172941
1879,147547,785257010232613318bea7a18bb23a800c260f574955dbe5828bf0e6239f7db1,147547,420817,293070,18.982597
1880,927507,77e433708673b88a1f444f391efa9070a584071125c5d65f71d250592f4b4e0b,927507,995500,869441,19.74699
1881,13807,59dcdcd79bd06dcb2699811e2e2ff957d82d1cdeecb32ce1b31c5ff2d7a30256,13807,307165,600295,8.549774
1882,657433,a44aafe9faa656f2c8eb805246ca2f5b17d7133789f606ef5a8c2088da292699,657433,306288,751217,22.435095
1883,985964,b15331c92a27c4357dc989c85f8822a0c8eb74b44b18f5a79d18e5bd42a97857,985964,832608,872213,18.28234
1884,815292,d5281b3c2e2230f22afb2785e861b9f68a7bdcc6ea26d0fd379662064231db31,815292,95759,527821,10.645247
1885,631779,19dbb3dd69dd451abccf0319f39628eeeda23ffa912ff12127713c9f38e37057,631779,376597,977878,20.601318
1886,484159,4875bb93b46983a2cdc7dffd007e092365111db40b3687046b19bd79c9d1ded4,484159,562287,836506,21.05971
1887,508901,876ff35222f44ff97ef750f4cbe000edbeffc0bc5cdf5a9bb36d146a5543e165,508901,527644,253907,22.410748
1888,761887,40d6a5d7b1a7fd5f2c119c4d29b69f3d00f971059fdd10008961aa7df7aa66b8,761887,767875,186233,29.663744
1889,542003,2037532f099c59bc0e66e0af435832ca6ab2cb2c806d9dea0de9396abbe3a1e4,542003,415756,786211,19.793848
1890,847572,412b2f6f79513dfee7f77a97c081a2c3b999e56d48dde83a21baa05155af4f86,847572,120191,404980,20.185
1891,870640,5fd4066a15bf59edc50c6063eb61f3b39b553c509e681adf901b19a7526d2b93,870640,110375,301050,25.791021
1892,869598,da20e73e119e47590b61ac7d583606495b39927f2aa4e887edd03b859ca37cef,869598,75706,983819,16.933773
1893,251819,bb9a4aafcc70ca28aafa8a636ce40e5e9a407951e0798d7bfd0ba864c68d0e1a,251819,398022,718422,24.583302
1894,58003,b6310697a3b3393c18854df738aa887f647b72052e61e715fff7c88bdd78ac1d,58003,281664,470424,22.296213
1895,632965,91c353fcc18e3d9f89e8c5612b25713c9321aa21724c71f30bdc7c3f4529f48e,632965,879256,233208,13.997262
1896,94719,387bab2eefd774d2730cc98126d256979ba7a31d2a557f0040ce2c1a13e1f460,94719,884292,543054,22.903425
1897,161254,b50d656c37cace3e854c0b0acda4b4261bb27f49d3d696412874f24a43d62aef,161254,867677,549592,18.84472
1898,485579,3790318faf347f3f7338b1cd4e2f5824be352e2c9a5381df68d00a47076b8b9c,485579,909691,906163,25.47346
1899,840149,f50cf1a099ea6d08ec2b6ad81f82b2a6ace9a57a15828ec7e68150b7a31cb4c3,840149,53608,143652,18.64496
1900,743197,8075ee0e24fa1063ecaadd60bc404c9f967373d20cf2a408455ec9df49e4e68c,743197,34479,275400,26.941252
1901,703468,8d3c975e92ffe6033bbedbd52a6d4cb13832ec819c123b8fe3d054947b7348b2,703468,258074,890928,23.572636
1902,384566,fab96892e04f61323881b5ec2af1839981163b63dfedd300b6ef7e32b0683019,384566,628008,636229,21.449337
1903,625531,46b1111ca6e53fd0406adff2d5f6816798210aea95d847d928d19af5650f0a29,625531,360728,548384,24.539957
1904,826086,0243334576529b0c6dc147820ba0225fd9298417fc3ffca4cac7a6faf0afb66d,826086,426776,393492,24.456635
1905,664380,cf9bf713063ada6b83c9036583d69065916f22b8b41a42492848b943e80aca3c,664380,430189,93602,17.63115
1906,701231,858094a6d858d8977a4d54c5af9f9e6d2ec0acc02aca9a450b0d32d1dad96348,701231,85247,892539,10.899975
1907,786919,86cb880cc58afa626f29006c6af8b091f1a6a11744794953078f46629ff45ec1,786919,333055,119656,25.674082
1908,628008,f9118782daf40c2ae69003b1329201e6ab8b152cd1dbf256d265ff269fa89847,628008,911173,779999,20.213835
1909,440527,623f79c01d3cac06b2d1d6cace857e75c990b16a1e0997cae3abd6fed4ac9d05,440527,800059,998468,22.682264
1910,575831,b88108b44b0ef2b0bf23eaec7b2b8a3afd70fcab16edb74ab0cf3febd72cc28a,575831,812075,610781,17.4911
1911,856830,3d428876abde81e166443093361765451264ac59adc02c7fcadba5db9cdd836f,856830,388601,188289,22.950647
1912,591101,ae4a57164423920bd796e5e6f531e89b4e8426635b9fb059622982b193295c98,591101,169473,33536,15.084281
1913,330526,d2bcec2ffaece9b8cbc84c76ab4b745ba7ff91539bccde6b6efe95d0836cf88c,330526,68975,805096,22.962454
1914,111349,4992a76aa9a2a8e37b17f9aaf8eaa1992f6f8b8282e35f90ba9e57aa56064061,111349,176549,882444,19.05238
1915,419234,7bb863fb8cc685741526ddb99fb4c48a5410241889380fc099912171e95f1ef9,419234,876777,244196,25.771034
1916,607509,a1e21394ff2b71dce1716df9a690881a9d0b3736473b942bb21868462282d059,607509,40972,485016,19.328901
1917,95917,9dc9d128f61d59bb5c444479af1055a47877543180821bb91044c947e4dbd718,95917,93550,411099,24.428022
1918,666374,3512121e4f7472fe75f81bb30453a9d04624736b511c399f5a12fd044571e54a,666374,289919,179636,25.82288
1919,983349,f700cb36a6da9f36cf015160217021947f6583693a545db3019e5aa7ae3b82b0,983349,691666,249245,21.988897
1920,982121,438cdedf12a8b5c9e4eacd131c64193441cd727e3d2bd3511aa55804537d94a2,982121,586603,492829,20.686924
1921,337177,6ae2be07a65b58d0deab227d3826f83f32d8844810a40b288578c43e935105e5,337177,703468,179780,21.124842
1922,372382,d57e67e68394e72722971976623a8c36a879b7e11483db12382cfe5df97e0ec3,372382,44333,71952,12.496454
1923,905668,7f1ac418e3bdf788c5f01bb90fd8eba9318d64cd99ef3625d664f639f0d14166,905668,769083,285653,18.265982
1924,233787,03169fb4bac2448c5fbcef90dec87660fc55274b5685de315badf2035a6ca4d1,233787,322374,108276,15.794684
1925,36099,ad87b9edcdcb0f83046055e48cfbebe11e38187f8c76d51b5bd0f0aa32fa5898,36099,722562,703399,10.938705
1926,929443,2ab10a85af7d5c1c098bd06d31dbd9d3d19e9cc2e9f595532853ce95c3a6cb13,929443,196916,342079,14.3259945
1927,932497,019dec8c13ef12abf354382372561c98f653344f89a7d399800beb1e2c236371,932497,818020,599879,14.676608
1928,953579,eb22462242e21a80ff0fe3b19ccf50119c69b0fedbc677abfaa34628675f1f2b,953579,323138,528184,19.660814
1929,302680,a1db87cd30b2fe2417db45ef7d7eaa18ca4ce7dea43a671990dc4d3b0464fdb1,302680,754932,997638,19.263554
1930,519660,fe6ff7e722e71080c02d0bd060ff710c8db443ba5401d2cd4a4219a2b318b447,519660,247992,815737,22.114708
1931,35822,af10e9dda5bc0165b532811d81dbd11a1c7ba9ded65c0e192cd9bf9210c74277,35822,137310,736254,21.09334
1932,93483,1a4b3eb3ea126af3f7ba4b537838a03db84b556d045bfcebb34bbbe8b833eebb,93483,748892,533913,18.761211
1933,261438,070e38ba7b21c316ca439557381e2b3442c26bf4c608ecf62c8604f0b4e1673f,261438,545231,296433,16.794237
1934,362931,b55d4583ffb3648584a11e3f9b6f5f44d6eabc37da0a8c66cc4f2aa3bb8889a1,362931,972646,622919,17.366426
1935,254004,c436021319acbb840fc6586b3c6f8c8a7aeb14e865a76bf989e0cdd5bb5632d5,254004,199711,656717,23.141829
1936,723605,3100337b8dc5769e7dba33a5e3c7de0fc7391794ebeb4a521ceb1f6a26338f84,723605,956722,284627,20.063532
1937,7165,8ad834a0729dfa4983cdd52ca9355e14aad3ec624e05831f102698a89a164d76,7165,848634,169320,21.543436
1938,349338,6fa880aad1c2b24052368d85ebf8ff14cfbd6a6e7b18872432e49a5daf5b3bc5,349338,794248,698222,15.947194
1939,132748,e579af7ba67086883dc59462009405a562d6e670f5c7c1abe86fa932686bb0e6,132748,594178,713381,17.624529
1940,331765,33c023de0e6f0eb78c48d41c1f8c5b8aeb9a5d75d4ddfc525c19642edd5db686,331765,312343,331112,18.420198
1941,32262,48dac4fa8cb3955dadd16053edafb4a5fd400f8b5d43b050e61222e6e47c3e85,32262,390770,479454,17.357273
1942,4772,d24efafb4f421173e2339b1fed5563e25dbdc3443d0730a286fc80b39811a6b2,4772,362931,789769,7.0007935
1943,727052,c6556460165034400aeb499e8c6c8be3dbee16e600ba3e46241a282ad0fe5a5b,727052,855605,409289,21.137053
1944,606492,9fe2bcb17e4a743515acea9b002bb24f31a0f3709d04de95f22e3aa9b7d7ab9b,606492,630106,797665,14.090545
1945,527644,37392db4107274727c73df4aaaff15a00bbf7f096688daeac5b40504909fe161,527644,991027,812734,28.575502
1946,655520,8674d240d3594e71bf9a495f764ace7687c9177af6fb7e4a24c7ed3c164a4e34,655520,831221,663447,15.494699
1947,865605,f042493c7b307e38a68f343cedabcd383dc439a039515d0dc205517deb0b0956,865605,486064,775488,16.02938
1948,922742,63247bc6e2a4e4fc4806005b6590e537f2668a414ead312e29b2ef33b0cd8cae,922742,925380,796064,17.295986
1949,214176,a7e070820ede520d9767bcfe48f38d307275e632220b82ae751647f46d799840,214176,795697,821678,15.359177
1950,545253,2de44d4c9a3082173d8909adae0adfd00cafa8d90ab2e370e1491eb01d25885f,545253,937306,779999,14.265796
1951,497305,bb7434b3611277ec480b154d515668a4c4f266f2a4e15d552fdce072b7eacccd,497305,583118,15851,27.186552
1952,790030,9e0cec5ecea4d41199a8817991df382a91a60097c1138eb55529e23c9958d711,790030,650387,448091,24.469608
1953,832608,ec6a51a04f0c87b9f69015c2ac1c13b95927aa57ef4f18e0148fdce8f76b558b,832608,869517,480291,21.060127
1954,528347,794f43f0fa7065270c8410a29ebfc6aa885c9073db617d86c3eb86df0af62813,528347,251491,321055,27.631407
1955,925707,4d9e6f869fb18893d3b4dc2938e5f49d75c2778cb2be3deb37285c78f8929b33,925707,927607,258063,22.194489
1956,127,c64aecd7f85c06809d4bed73554f9b42709156a086b53de8d2c3e804a90ff6d1,127,598191,541221,15.019454
1957,372783,e452cb4be68679fe1569f33688e92cd9158acd035be8ad91d2c0f3de17b8e1aa,372783,809243,922787,21.192202
1958,900712,670414611a6c4f4c6555278fcc8734921148f9f3c431614d502c87006e600e69,900712,622462,568298,19.96277
1959,269046,2b6dbe369ce19369597ffe5aca53b9bed2d421af3c696aca019c2de4fb3aea38,269046,403552,167512,21.264816
1960,961180,4307813bffe4dee3758a7ee5b6268a2ec752311544ded6ae8a0937d72558da1d,961180,932273,224325,13.740107
1961,725201,c97c764c8e460dd88ea95c618997bf0209b894b60e5c3ece2edbcc42e48f5706,725201,969233,37482,17.9225
1962,77824,a6ce6560cd64ee6ce5e8cc9e093734eef33adda2215c7ed4901f3569a5c85769,77824,47084,832978,23.677393
1963,493343,6232ac35876babaffc265da8f7ccd1808027c97cb8d4e4d4f268f06ee2164fa7,493343,474261,95029,23.745365
1964,90913,14e25faf170673efed11a7c394938fc409c15c6c07c462e8ab14808442f1cfb7,90913,318061,6167,20.278563
1965,198568,2c361b386539e72371edc6f6aa2d4408a4755ea5582ef03fb04119de30185ed8,198568,364066,400869,23.575836
1966,292458,492c3c30b1559cfff450e75351a2d3acf29025ad60ae1673551e58f034fc7b38,292458,295847,70915,17.639082
1967,712683,0aea995d7a39e2a3c1d0e0ce211b2b9648ffe58fae5d7db584a880930c0ffa09,712683,411237,722722,12.790195
1968,723126,90d365d4e030650e7568846a45e12e4a0dd81f05add51b6d418cb9ead1180c6b,723126,988342,725639,18.217253
1969,541787,33ad24a76814893e5cd132970d2a66bc18dc807e1f263647aedf1dbd95829ee0,541787,660407,425533,25.311708
1970,275426,44933f8e375c3cd4ba2d0a17eabf1288d7145e336b3c7cbafeed15fe7e18439d,275426,107690,679218,7.9123616
1971,504719,54ce1241ce389f1fdda3f2e3d805949cc89f95e30ebc3b4cd18d195e4c910e4d,504719,21900,504157,21.230265
1972,647243,a8de83ccefd26fd4503d48190d47515b835ec239fd5647b02efedcd0ac42e87e,647243,414486,624087,18.64206
1973,433457,ff5a1bc98e2ee4397398ee9e987ff93ae19133f052e17ab7e3505dbc5abd66cb,433457,218620,722811,27.893526
1974,294856,f76bfa6219abcebf35748ec463168f207cd383a798dd6bf4011e52b13818c6ec,294856,381608,18233,25.162638
1975,586259,1ce6a379320215f413e055f87a15395f2ab8687ac6dd76440bfcae43007bca04,586259,828260,563851,23.987396
1976,552296,1540923ae68292b52adc063d5437d9eda35e97eb6b144bc2e44f73b4eee5e739,552296,809038,101548,22.714687
1977,967548,9b2fa872535e5007f02cc60cf6322915415697a252df0481b325bd6799f850d5,967548,541041,745878,27.526611
1978,69600,386175162c5802d3c7441e3276724492a2485b5cfabe3c3489d15cfe3b89eb21,69600,329712,383740,21.31948
1979,369939,8bf248ba769629420dfe1dc5aac7b4abfa963e33b3923b07e1a0aaf27c0b6d4d,369939,322285,369733,20.621857
